Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency
L,KIX,OSA,SIN,SIN,International,44927,31
M,KIX,OSA,NKG,NKG,International,44927,5
M,KIX,OSA,HND,TYO,Domestic,44927,28
L,KIX,OSA,NGS,NGS,Domestic,44927,3
L,UKB,OSA,SDJ,SDJ,Domestic,44927,62
M,ITM,OSA,MYJ,MYJ,Domestic,44927,62
M,KIX,OSA,MMY,MMY,Domestic,44927,6
L,KIX,OSA,ICN,SEL,International,44927,14
M,KIX,OSA,PUS,PUS,International,44927,4
L,KIX,OSA,HKG,HKG,International,44927,53
M,ITM,OSA,HND,TYO,Domestic,44927,160
M,ITM,OSA,KIJ,KIJ,Domestic,44927,62
M,KIX,OSA,KHH,KHH,International,44927,17
M,KIX,OSA,HNL,HNL,International,44927,31
M,ITM,OSA,SDJ,SDJ,Domestic,44927,62
M,KIX,OSA,TPE,TPE,International,44927,15
L,KIX,OSA,CJU,CJU,International,44927,31
M,KIX,OSA,TPE,TPE,International,44927,9
M,ITM,OSA,AOJ,AOJ,Domestic,44927,93
M,ITM,OSA,HKD,HKD,Domestic,44927,8
M,ITM,OSA,MYJ,MYJ,Domestic,44927,62
M,ITM,OSA,KMJ,KMJ,Domestic,44927,23
M,KIX,OSA,HKG,HKG,International,44927,43
L,KIX,OSA,ASJ,ASJ,Domestic,44927,11
M,ITM,OSA,KOJ,KOJ,Domestic,44927,31
M,ITM,OSA,HND,TYO,Domestic,44927,113
M,KIX,OSA,TPE,TPE,International,44927,4
M,KIX,OSA,HKG,HKG,International,44927,13
M,KIX,OSA,TSN,TSN,International,44927,3
L,KIX,OSA,MNL,MNL,International,44927,13
M,KIX,OSA,TSN,TSN,International,44927,4
M,UKB,OSA,HND,TYO,Domestic,44927,22
M,ITM,OSA,CTS,SPK,Domestic,44927,137
L,KIX,OSA,NRT,TYO,Domestic,44927,3
M,ITM,OSA,HKD,HKD,Domestic,44927,31
M,KIX,OSA,DXB,DXB,International,44927,31
M,KIX,OSA,HKG,HKG,International,44927,38
M,ITM,OSA,AXT,AXT,Domestic,44927,47
M,KIX,OSA,HND,TYO,Domestic,44927,1
L,KIX,OSA,HKG,HKG,International,44927,22
M,ITM,OSA,KIJ,KIJ,Domestic,44927,62
L,KIX,OSA,TAE,TAE,International,44927,31
M,ITM,OSA,OIT,OIT,Domestic,44927,31
M,KIX,OSA,CDG,PAR,International,44927,1
M,ITM,OSA,CTS,SPK,Domestic,44927,2
M,KIX,OSA,TPE,TPE,International,44927,9
M,KIX,OSA,ICN,SEL,International,44927,1
L,KIX,OSA,NRT,TYO,Domestic,44927,240
M,KIX,OSA,TPE,TPE,International,44927,12
M,KIX,OSA,ICN,SEL,International,44927,5
M,KIX,OSA,HKG,HKG,International,44927,30
M,ITM,OSA,HND,TYO,Domestic,44927,1
M,ITM,OSA,FUK,FUK,Domestic,44927,35
L,KIX,OSA,CTS,SPK,Domestic,44927,31
L,KIX,OSA,OKA,OKA,Domestic,44927,62
M,UKB,OSA,CTS,SPK,Domestic,44927,4
M,ITM,OSA,HND,TYO,Domestic,44927,59
M,ITM,OSA,NGS,NGS,Domestic,44927,89
M,KIX,OSA,KUL,KUL,International,44927,1
L,KIX,OSA,CTS,SPK,Domestic,44927,38
M,ITM,OSA,CTS,SPK,Domestic,44927,18
L,KIX,OSA,CNS,CNS,International,44927,14
M,ITM,OSA,NGS,NGS,Domestic,44927,39
M,ITM,OSA,CTS,SPK,Domestic,44927,1
M,ITM,OSA,KMJ,KMJ,Domestic,44927,92
M,ITM,OSA,FKS,FKS,Domestic,44927,31
M,KIX,OSA,PVG,SHA,International,44927,5
M,KIX,OSA,ICN,SEL,International,44927,23
L,KIX,OSA,KUL,KUL,International,44927,5
M,ITM,OSA,HND,TYO,Domestic,44927,48
M,ITM,OSA,HND,TYO,Domestic,44927,3
M,UKB,OSA,CTS,SPK,Domestic,44927,62
M,KIX,OSA,PUS,PUS,International,44927,39
M,KIX,OSA,LAX,LAX,International,44927,13
L,KIX,OSA,OKA,OKA,Domestic,44927,116
M,ITM,OSA,HND,TYO,Domestic,44927,6
L,KIX,OSA,KUH,KUH,Domestic,44927,18
M,KIX,OSA,HND,TYO,Domestic,44927,56
M,ITM,OSA,FKS,FKS,Domestic,44927,62
M,KIX,OSA,MMY,MMY,Domestic,44927,4
M,UKB,OSA,MMJ,MMJ,Domestic,44927,62
M,KIX,OSA,ICN,SEL,International,44927,7
L,KIX,OSA,ICN,SEL,International,44927,64
L,KIX,OSA,NGS,NGS,Domestic,44927,49
M,ITM,OSA,SDJ,SDJ,Domestic,44927,63
L,KIX,OSA,MMB,MMB,Domestic,44927,13
L,KIX,OSA,MNL,MNL,International,44927,2
M,ITM,OSA,KIJ,KIJ,Domestic,44927,26
L,KIX,OSA,MNL,MNL,International,44927,24
M,ITM,OSA,OKA,OKA,Domestic,44927,62
L,KIX,OSA,GMP,SEL,International,44927,62
M,KIX,OSA,TPE,TPE,International,44927,1
M,ITM,OSA,KIJ,KIJ,Domestic,44927,98
M,KIX,OSA,ICN,SEL,International,44927,2
M,KIX,OSA,KHH,KHH,International,44927,24
M,KIX,OSA,HKG,HKG,International,44927,1
M,ITM,OSA,HND,TYO,Domestic,44927,1
M,KIX,OSA,CDG,PAR,International,44927,9
M,ITM,OSA,TKN,TKN,Domestic,44927,1
M,ITM,OSA,ASJ,ASJ,Domestic,44927,35
M,ITM,OSA,AXT,AXT,Domestic,44927,46
M,KIX,OSA,MNL,MNL,International,44927,24
M,ITM,OSA,FUK,FUK,Domestic,44927,31
M,KIX,OSA,TPE,TPE,International,44927,50
M,KIX,OSA,BKK,BKK,International,44927,29
M,KIX,OSA,HND,TYO,Domestic,44927,65
L,KIX,OSA,TPE,TPE,International,44927,95
L,KIX,OSA,ICN,SEL,International,44927,95
M,UKB,OSA,KCZ,KCZ,Domestic,44927,31
M,ITM,OSA,KIJ,KIJ,Domestic,44927,62
M,KIX,OSA,HGH,HGH,International,44927,1
L,KIX,OSA,SDJ,SDJ,Domestic,44927,80
M,KIX,OSA,OKA,OKA,Domestic,44927,93
M,KIX,OSA,HND,TYO,Domestic,44927,124
M,ITM,OSA,ASJ,ASJ,Domestic,44958,28
M,ITM,OSA,OKA,OKA,Domestic,44958,50
M,KIX,OSA,TPE,TPE,International,44958,3
M,ITM,OSA,FUK,FUK,Domestic,44958,28
L,KIX,OSA,KOJ,KOJ,Domestic,44958,101
M,ITM,OSA,OIT,OIT,Domestic,44958,84
L,KIX,OSA,PUS,PUS,International,44958,56
M,KIX,OSA,SGN,SGN,International,44958,9
M,KIX,OSA,TPE,TPE,International,44958,1
L,KIX,OSA,KMI,KMI,Domestic,44958,28
L,KIX,OSA,OKA,OKA,Domestic,44958,112
M,KIX,OSA,MNL,MNL,International,44958,25
M,KIX,OSA,ICN,SEL,International,44958,4
L,KIX,OSA,HKG,HKG,International,44958,28
M,ITM,OSA,HND,TYO,Domestic,44958,76
M,ITM,OSA,AXT,AXT,Domestic,44958,84
M,ITM,OSA,HKD,HKD,Domestic,44958,28
M,KIX,OSA,HND,TYO,Domestic,44958,110
M,ITM,OSA,KCZ,KCZ,Domestic,44958,168
M,KIX,OSA,TSN,TSN,International,44958,1
L,UKB,OSA,OKA,OKA,Domestic,44958,112
M,KIX,OSA,MNL,MNL,International,44958,5
M,KIX,OSA,HKG,HKG,International,44958,6
M,ITM,OSA,KMJ,KMJ,Domestic,44958,28
M,ITM,OSA,HND,TYO,Domestic,44958,3
M,ITM,OSA,KIJ,KIJ,Domestic,44958,56
M,KIX,OSA,KHH,KHH,International,44958,12
M,KIX,OSA,CTS,SPK,Domestic,44958,84
M,ITM,OSA,SDJ,SDJ,Domestic,44958,1
M,KIX,OSA,TPE,TPE,International,44958,11
M,KIX,OSA,ICN,SEL,International,44958,9
M,ITM,OSA,NGS,NGS,Domestic,44958,112
M,KIX,OSA,TSN,TSN,International,44958,4
M,UKB,OSA,HNA,HNA,Domestic,44958,28
M,KIX,OSA,ICN,SEL,International,44958,7
M,ITM,OSA,KIJ,KIJ,Domestic,44958,84
M,ITM,OSA,KMJ,KMJ,Domestic,44958,28
M,KIX,OSA,ICN,SEL,International,44958,47
M,KIX,OSA,HKG,HKG,International,44958,46
L,UKB,OSA,IBR,IBR,Domestic,44958,84
M,KIX,OSA,HGH,HGH,International,44958,2
M,KIX,OSA,HGH,HGH,International,44958,4
M,KIX,OSA,LAX,LAX,International,44958,12
M,ITM,OSA,OKA,OKA,Domestic,44958,56
L,UKB,OSA,SDJ,SDJ,Domestic,44958,56
L,KIX,OSA,MWX,MWX,International,44958,12
L,KIX,OSA,CJU,CJU,International,44958,28
L,KIX,OSA,CNX,CNX,International,44958,5
M,ITM,OSA,HND,TYO,Domestic,44958,12
L,KIX,OSA,TAE,TAE,International,44958,28
M,ITM,OSA,KMI,KMI,Domestic,44958,56
M,KIX,OSA,CDG,PAR,International,44958,3
M,KIX,OSA,SIN,SIN,International,44958,56
M,KIX,OSA,HND,TYO,Domestic,44958,57
M,KIX,OSA,ICN,SEL,International,44958,3
M,KIX,OSA,CTS,SPK,Domestic,44958,56
M,KIX,OSA,PUS,PUS,International,44958,36
M,ITM,OSA,CTS,SPK,Domestic,44958,1
M,KIX,OSA,PVG,SHA,International,44958,4
M,ITM,OSA,SDJ,SDJ,Domestic,44958,56
M,ITM,OSA,NGS,NGS,Domestic,44958,28
M,ITM,OSA,OIT,OIT,Domestic,44958,84
M,KIX,OSA,BKK,BKK,International,44958,28
L,KIX,OSA,CTS,SPK,Domestic,44958,28
L,KIX,OSA,BKK,BKK,International,44958,24
M,ITM,OSA,KOJ,KOJ,Domestic,44958,196
L,KIX,OSA,NRT,TYO,Domestic,44958,223
M,ITM,OSA,GAJ,GAJ,Domestic,44958,71
M,ITM,OSA,SDJ,SDJ,Domestic,44958,83
M,KIX,OSA,ICN,SEL,International,44958,3
L,KIX,OSA,TPE,TPE,International,44958,100
M,ITM,OSA,KMJ,KMJ,Domestic,44958,84
M,KIX,OSA,TPE,TPE,International,44958,27
L,KIX,OSA,CTS,SPK,Domestic,44958,28
L,KIX,OSA,KMI,KMI,Domestic,44958,28
M,ITM,OSA,NRT,TYO,Domestic,44958,28
M,KIX,OSA,HKG,HKG,International,44958,3
M,ITM,OSA,FKS,FKS,Domestic,44958,28
M,ITM,OSA,HNA,HNA,Domestic,44958,112
M,KIX,OSA,ICN,SEL,International,44958,6
L,KIX,OSA,KUH,KUH,Domestic,44958,23
M,KIX,OSA,HAN,HAN,International,44958,28
M,KIX,OSA,SFO,SFO,International,44958,12
M,KIX,OSA,HKG,HKG,International,44958,50
M,KIX,OSA,KUL,KUL,International,44958,25
L,KIX,OSA,HKG,HKG,International,44958,84
L,KIX,OSA,MNL,MNL,International,44958,4
M,UKB,OSA,CTS,SPK,Domestic,44958,56
M,ITM,OSA,HND,TYO,Domestic,44958,25
M,KIX,OSA,HKG,HKG,International,44958,21
M,ITM,OSA,HND,TYO,Domestic,44958,41
M,ITM,OSA,KIJ,KIJ,Domestic,44958,56
L,KIX,OSA,CNS,CNS,International,44958,15
M,ITM,OSA,OKA,OKA,Domestic,44958,2
M,KIX,OSA,BKK,BKK,International,44958,4
M,ITM,OSA,FKS,FKS,Domestic,44958,28
L,KIX,OSA,FUK,FUK,Domestic,44958,115
M,KIX,OSA,DXB,DXB,International,44958,28
M,ITM,OSA,MYJ,MYJ,Domestic,44958,152
M,KIX,OSA,ICN,SEL,International,44958,3
L,KIX,OSA,KUL,KUL,International,44958,15
M,KIX,OSA,KUL,KUL,International,44958,1
M,ITM,OSA,OKA,OKA,Domestic,44958,21
M,ITM,OSA,HND,TYO,Domestic,44958,3
M,KIX,OSA,CDG,PAR,International,44958,4
M,KIX,OSA,TPE,TPE,International,44958,3
L,KIX,OSA,MNL,MNL,International,44958,22
M,ITM,OSA,KMJ,KMJ,Domestic,44958,84
M,ITM,OSA,FUK,FUK,Domestic,44958,56
M,ITM,OSA,KOJ,KOJ,Domestic,44958,28
L,KIX,OSA,PUS,PUS,International,44958,56
M,ITM,OSA,HND,TYO,Domestic,44958,27
M,ITM,OSA,AOJ,AOJ,Domestic,44958,84
M,KIX,OSA,ICN,SEL,International,44958,1
M,ITM,OSA,KOJ,KOJ,Domestic,44958,115
M,ITM,OSA,HND,TYO,Domestic,44958,96
M,ITM,OSA,AXT,AXT,Domestic,44958,35
M,UKB,OSA,HND,TYO,Domestic,44958,28
M,KIX,OSA,MMY,MMY,Domestic,44958,28
L,UKB,OSA,CTS,SPK,Domestic,44958,84
L,KIX,OSA,ICN,SEL,International,44958,76
M,KIX,OSA,SGN,SGN,International,44958,3
M,ITM,OSA,KMJ,KMJ,Domestic,44958,84
M,ITM,OSA,OIT,OIT,Domestic,44958,28
M,KIX,OSA,ICN,SEL,International,44958,27
M,KIX,OSA,TSN,TSN,International,44958,1
M,KIX,OSA,PUS,PUS,International,44958,22
M,ITM,OSA,CTS,SPK,Domestic,44958,10
M,ITM,OSA,KIJ,KIJ,Domestic,44958,28
M,ITM,OSA,CTS,SPK,Domestic,44958,112
M,KIX,OSA,ICN,SEL,International,44958,3
M,ITM,OSA,MYJ,MYJ,Domestic,44958,56
M,KIX,OSA,HNL,HNL,International,44958,28
M,ITM,OSA,FUK,FUK,Domestic,44958,28
M,ITM,OSA,MSJ,MSJ,Domestic,44958,28
M,KIX,OSA,TPE,TPE,International,44958,15
M,KIX,OSA,NKG,NKG,International,44958,4
M,ITM,OSA,SDJ,SDJ,Domestic,44958,56
L,KIX,OSA,KHH,KHH,International,44958,8
M,KIX,OSA,ICN,SEL,International,44958,49
L,UKB,OSA,SHI,SHI,Domestic,44958,28
L,KIX,OSA,SGN,SGN,International,44958,28
L,KIX,OSA,HKG,HKG,International,44958,1
M,KIX,OSA,HND,TYO,Domestic,44958,84
M,KIX,OSA,CDG,PAR,International,44958,3
M,KIX,OSA,TPE,TPE,International,44958,28
M,KIX,OSA,PUS,PUS,International,44958,17
M,KIX,OSA,HKG,HKG,International,44958,26
M,KIX,OSA,ICN,SEL,International,44958,4
M,ITM,OSA,MYJ,MYJ,Domestic,44958,72
L,KIX,OSA,HAN,HAN,International,44958,56
M,KIX,OSA,TPE,TPE,International,44958,22
L,KIX,OSA,SDJ,SDJ,Domestic,44958,84
M,KIX,OSA,ICN,SEL,International,44958,4
M,KIX,OSA,GMP,SEL,International,44958,35
M,KIX,OSA,OKA,OKA,Domestic,44958,84
M,KIX,OSA,KHH,KHH,International,44958,28
M,ITM,OSA,AXT,AXT,Domestic,44958,49
M,KIX,OSA,ISG,ISG,Domestic,44958,28
L,KIX,OSA,MNL,MNL,International,44958,24
M,ITM,OSA,HKD,HKD,Domestic,44958,28
M,KIX,OSA,TPE,TPE,International,44958,1
M,KIX,OSA,CDG,PAR,International,44958,2
L,KIX,OSA,OKA,OKA,Domestic,44958,28
M,UKB,OSA,KCZ,KCZ,Domestic,44958,28
M,ITM,OSA,KIJ,KIJ,Domestic,44958,56
M,ITM,OSA,CTS,SPK,Domestic,44958,6
M,ITM,OSA,KOJ,KOJ,Domestic,44958,28
L,KIX,OSA,ICN,SEL,International,44958,27
M,ITM,OSA,FUK,FUK,Domestic,44958,112
L,KIX,OSA,ISG,ISG,Domestic,44958,56
L,KIX,OSA,ICN,SEL,International,44958,67
M,KIX,OSA,HND,TYO,Domestic,44958,56
M,KIX,OSA,ICN,SEL,International,44958,18
M,UKB,OSA,AOJ,AOJ,Domestic,44958,28
M,KIX,OSA,ICN,SEL,International,44958,6
L,KIX,OSA,GMP,SEL,International,44958,56
M,UKB,OSA,KIJ,KIJ,Domestic,44958,28
M,ITM,OSA,HND,TYO,Domestic,44958,21
M,ITM,OSA,KUM,KUM,Domestic,44958,28
L,KIX,OSA,ICN,SEL,International,44958,60
M,ITM,OSA,HND,TYO,Domestic,44958,2
L,KIX,OSA,ASJ,ASJ,Domestic,44958,17
M,ITM,OSA,TJH,TJH,Domestic,44958,56
M,UKB,OSA,MMJ,MMJ,Domestic,44958,56
M,KIX,OSA,PUS,PUS,International,44958,9
M,ITM,OSA,HND,TYO,Domestic,44958,167
M,ITM,OSA,FUK,FUK,Domestic,44958,28
M,ITM,OSA,HND,TYO,Domestic,44958,80
M,ITM,OSA,HND,TYO,Domestic,44958,1
L,KIX,OSA,ICN,SEL,International,44958,28
M,ITM,OSA,CTS,SPK,Domestic,44958,13
M,KIX,OSA,GMP,SEL,International,44958,21
M,KIX,OSA,ICN,SEL,International,44958,5
L,KIX,OSA,CTS,SPK,Domestic,44958,202
L,KIX,OSA,MMB,MMB,Domestic,44958,22
L,UKB,OSA,OKA,OKA,Domestic,44958,84
M,ITM,OSA,NGS,NGS,Domestic,44958,84
L,KIX,OSA,OKA,OKA,Domestic,44958,56
M,KIX,OSA,OKA,OKA,Domestic,44958,85
M,KIX,OSA,ISG,ISG,Domestic,44958,28
M,ITM,OSA,AOJ,AOJ,Domestic,44958,84
L,UKB,OSA,NGS,NGS,Domestic,44958,84
M,KIX,OSA,TPE,TPE,International,44958,2
L,KIX,OSA,ICN,SEL,International,44958,28
M,KIX,OSA,HNL,HNL,International,44958,4
M,KIX,OSA,GUM,GUM,International,44958,8
M,ITM,OSA,NRT,TYO,Domestic,44958,28
M,KIX,OSA,TPE,TPE,International,44958,27
M,KIX,OSA,HND,TYO,Domestic,44958,27
M,ITM,OSA,CTS,SPK,Domestic,44958,11
M,KIX,OSA,TAO,TAO,International,44958,25
M,ITM,OSA,KOJ,KOJ,Domestic,44958,1
L,KIX,OSA,KIJ,KIJ,Domestic,44958,17
M,KIX,OSA,TSN,TSN,International,44958,3
M,KIX,OSA,MNL,MNL,International,44958,16
M,UKB,OSA,CTS,SPK,Domestic,44958,28
M,ITM,OSA,SDJ,SDJ,Domestic,44958,56
M,KIX,OSA,TPE,TPE,International,44958,16
L,KIX,OSA,BKK,BKK,International,44958,16
M,ITM,OSA,FUK,FUK,Domestic,44958,56
M,ITM,OSA,CTS,SPK,Domestic,44958,127
M,ITM,OSA,KMI,KMI,Domestic,44958,56
L,KIX,OSA,SIN,SIN,International,44958,28
M,ITM,OSA,FKS,FKS,Domestic,44958,56
L,KIX,OSA,NGS,NGS,Domestic,44958,56
M,ITM,OSA,KOJ,KOJ,Domestic,44958,24
M,UKB,OSA,HND,TYO,Domestic,44958,28
M,KIX,OSA,HKG,HKG,International,44958,13
M,KIX,OSA,ICN,SEL,International,44958,5
M,ITM,OSA,OKA,OKA,Domestic,44958,11
L,UKB,OSA,HND,TYO,Domestic,44958,168
M,ITM,OSA,IZO,IZO,Domestic,44958,112
M,KIX,OSA,CTU,CTU,International,44958,1
L,KIX,OSA,ICN,SEL,International,44958,108
L,UKB,OSA,KOJ,KOJ,Domestic,44958,56
L,KIX,OSA,SHE,SHE,International,44958,4
M,ITM,OSA,KMI,KMI,Domestic,44958,84
M,ITM,OSA,SDJ,SDJ,Domestic,44958,168
M,KIX,OSA,TAO,TAO,International,44958,4
M,ITM,OSA,OKI,OKI,Domestic,44958,28
M,ITM,OSA,HND,TYO,Domestic,44958,286
M,KIX,OSA,TPE,TPE,International,44958,28
M,ITM,OSA,GAJ,GAJ,Domestic,44958,13
M,KIX,OSA,TAO,TAO,International,44958,4
M,ITM,OSA,KMI,KMI,Domestic,44958,112
M,KIX,OSA,BKK,BKK,International,44986,7
L,KIX,OSA,HKG,HKG,International,44986,86
M,ITM,OSA,OIT,OIT,Domestic,44986,2
M,KIX,OSA,HND,TYO,Domestic,44986,53
M,KIX,OSA,SIN,SIN,International,44986,60
L,KIX,OSA,ICN,SEL,International,44986,107
M,KIX,OSA,CTS,SPK,Domestic,44986,62
M,ITM,OSA,KUM,KUM,Domestic,44986,31
M,KIX,OSA,TPE,TPE,International,44986,6
M,KIX,OSA,NKG,NKG,International,44986,6
M,ITM,OSA,AXT,AXT,Domestic,44986,93
M,UKB,OSA,AOJ,AOJ,Domestic,44986,31
L,KIX,OSA,ISG,ISG,Domestic,44986,6
M,KIX,OSA,KUL,KUL,International,44986,31
M,KIX,OSA,OKA,OKA,Domestic,44986,119
M,ITM,OSA,FUK,FUK,Domestic,44986,6
M,UKB,OSA,HNA,HNA,Domestic,44986,31
M,KIX,OSA,MMY,MMY,Domestic,44986,31
L,KIX,OSA,ICN,SEL,International,44986,30
M,KIX,OSA,MFM,MFM,International,44986,5
M,UKB,OSA,CTS,SPK,Domestic,44986,62
M,KIX,OSA,HKG,HKG,International,44986,1
L,UKB,OSA,KOJ,KOJ,Domestic,44986,62
L,KIX,OSA,MNL,MNL,International,44986,3
M,KIX,OSA,TPE,TPE,International,44986,8
M,KIX,OSA,PUS,PUS,International,44986,25
M,KIX,OSA,TSN,TSN,International,44986,5
M,KIX,OSA,HNL,HNL,International,44986,3
M,ITM,OSA,OKA,OKA,Domestic,44986,28
M,KIX,OSA,TPE,TPE,International,44986,18
M,KIX,OSA,GMP,SEL,International,44986,4
M,ITM,OSA,AXT,AXT,Domestic,44986,60
M,ITM,OSA,KMI,KMI,Domestic,44986,1
M,KIX,OSA,HND,TYO,Domestic,44986,93
M,ITM,OSA,HKD,HKD,Domestic,44986,1
L,UKB,OSA,OKA,OKA,Domestic,44986,124
L,KIX,OSA,HAN,HAN,International,44986,56
M,ITM,OSA,KMJ,KMJ,Domestic,44986,31
M,ITM,OSA,HKD,HKD,Domestic,44986,31
M,KIX,OSA,TAO,TAO,International,44986,2
L,KIX,OSA,ICN,SEL,International,44986,38
M,ITM,OSA,HND,TYO,Domestic,44986,1
L,KIX,OSA,OKA,OKA,Domestic,44986,31
M,KIX,OSA,ICN,SEL,International,44986,6
M,ITM,OSA,SDJ,SDJ,Domestic,44986,62
M,ITM,OSA,CTS,SPK,Domestic,44986,18
M,KIX,OSA,ICN,SEL,International,44986,1
M,ITM,OSA,HND,TYO,Domestic,44986,173
L,KIX,OSA,ASJ,ASJ,Domestic,44986,25
M,ITM,OSA,OKI,OKI,Domestic,44986,30
M,KIX,OSA,ICN,SEL,International,44986,8
M,ITM,OSA,AOJ,AOJ,Domestic,44986,6
M,ITM,OSA,KIJ,KIJ,Domestic,44986,61
L,KIX,OSA,ICN,SEL,International,44986,123
L,KIX,OSA,KHH,KHH,International,44986,9
M,KIX,OSA,ICN,SEL,International,44986,2
M,ITM,OSA,KOJ,KOJ,Domestic,44986,30
L,KIX,OSA,KOJ,KOJ,Domestic,44986,110
L,UKB,OSA,NGS,NGS,Domestic,44986,93
M,KIX,OSA,ICN,SEL,International,44986,4
L,UKB,OSA,IBR,IBR,Domestic,44986,93
M,ITM,OSA,KOJ,KOJ,Domestic,44986,34
M,KIX,OSA,HND,TYO,Domestic,44986,86
M,KIX,OSA,TPE,TPE,International,44986,25
M,KIX,OSA,MNL,MNL,International,44986,21
M,KIX,OSA,ISG,ISG,Domestic,44986,31
L,UKB,OSA,OKA,OKA,Domestic,44986,97
M,ITM,OSA,FUK,FUK,Domestic,44986,62
M,KIX,OSA,TPE,TPE,International,44986,13
M,KIX,OSA,TAO,TAO,International,44986,30
M,UKB,OSA,KCZ,KCZ,Domestic,44986,31
M,KIX,OSA,HGH,HGH,International,44986,1
M,ITM,OSA,KOJ,KOJ,Domestic,44986,15
M,ITM,OSA,KMI,KMI,Domestic,44986,93
M,ITM,OSA,OKA,OKA,Domestic,44986,20
M,ITM,OSA,FUK,FUK,Domestic,44986,109
M,ITM,OSA,CTS,SPK,Domestic,44986,12
M,KIX,OSA,PVG,SHA,International,44986,5
M,KIX,OSA,ICN,SEL,International,44986,31
M,ITM,OSA,KCZ,KCZ,Domestic,44986,185
L,KIX,OSA,TPE,TPE,International,44986,104
M,KIX,OSA,DXB,DXB,International,44986,6
L,KIX,OSA,ICN,SEL,International,44986,55
M,KIX,OSA,HKG,HKG,International,44986,58
L,KIX,OSA,SDJ,SDJ,Domestic,44986,75
M,ITM,OSA,CTS,SPK,Domestic,44986,86
M,KIX,OSA,ICN,SEL,International,44986,29
M,ITM,OSA,KMJ,KMJ,Domestic,44986,93
M,KIX,OSA,LAX,LAX,International,44986,11
L,KIX,OSA,NGS,NGS,Domestic,44986,56
M,KIX,OSA,ICN,SEL,International,44986,4
M,ITM,OSA,HND,TYO,Domestic,44986,4
M,KIX,OSA,XMN,XMN,International,44986,3
M,ITM,OSA,FKS,FKS,Domestic,44986,62
L,KIX,OSA,BKK,BKK,International,44986,27
L,KIX,OSA,OKA,OKA,Domestic,44986,50
L,KIX,OSA,OKA,OKA,Domestic,44986,144
L,KIX,OSA,CTS,SPK,Domestic,44986,28
M,KIX,OSA,HKG,HKG,International,44986,26
M,ITM,OSA,NGS,NGS,Domestic,44986,26
L,KIX,OSA,ICN,SEL,International,44986,65
L,KIX,OSA,SIN,SIN,International,44986,31
L,KIX,OSA,CNS,CNS,International,44986,18
M,KIX,OSA,HGH,HGH,International,44986,4
L,KIX,OSA,ICN,SEL,International,44986,31
M,ITM,OSA,HND,TYO,Domestic,44986,7
L,KIX,OSA,ASJ,ASJ,Domestic,44986,3
M,ITM,OSA,NRT,TYO,Domestic,44986,31
M,KIX,OSA,TPE,TPE,International,44986,30
M,KIX,OSA,MMY,MMY,Domestic,44986,15
L,UKB,OSA,SDJ,SDJ,Domestic,44986,62
M,KIX,OSA,ICN,SEL,International,44986,9
M,ITM,OSA,GAJ,GAJ,Domestic,44986,85
L,KIX,OSA,PVG,SHA,International,44986,5
M,ITM,OSA,OKA,OKA,Domestic,44986,12
L,KIX,OSA,HKG,HKG,International,44986,1
M,KIX,OSA,HND,TYO,Domestic,44986,3
M,ITM,OSA,SDJ,SDJ,Domestic,44986,54
M,KIX,OSA,ICN,SEL,International,44986,1
M,KIX,OSA,GMP,SEL,International,44986,58
M,UKB,OSA,MMJ,MMJ,Domestic,44986,62
M,KIX,OSA,HEL,HEL,International,44986,2
L,KIX,OSA,MNL,MNL,International,44986,2
M,KIX,OSA,HND,TYO,Domestic,44986,6
M,KIX,OSA,PUS,PUS,International,44986,43
M,ITM,OSA,MYJ,MYJ,Domestic,44986,62
M,KIX,OSA,MNL,MNL,International,44986,34
M,ITM,OSA,AOJ,AOJ,Domestic,44986,93
M,KIX,OSA,ICN,SEL,International,44986,13
M,ITM,OSA,NGS,NGS,Domestic,44986,5
L,KIX,OSA,TPE,TPE,International,44986,5
M,ITM,OSA,KIJ,KIJ,Domestic,44986,90
M,ITM,OSA,OIT,OIT,Domestic,44986,91
M,KIX,OSA,KHH,KHH,International,44986,31
M,KIX,OSA,TPE,TPE,International,44986,36
M,KIX,OSA,TSN,TSN,International,44986,4
M,ITM,OSA,OIT,OIT,Domestic,44986,91
M,ITM,OSA,OKA,OKA,Domestic,44986,62
M,ITM,OSA,IZO,IZO,Domestic,44986,117
L,KIX,OSA,SGN,SGN,International,44986,31
M,KIX,OSA,CDG,PAR,International,44986,3
L,KIX,OSA,NRT,TYO,Domestic,44986,229
M,KIX,OSA,CTS,SPK,Domestic,44986,105
M,ITM,OSA,SDJ,SDJ,Domestic,44986,62
M,KIX,OSA,HND,TYO,Domestic,44986,124
M,KIX,OSA,MFM,MFM,International,44986,1
M,KIX,OSA,MNL,MNL,International,44986,7
M,ITM,OSA,AXT,AXT,Domestic,44986,33
L,KIX,OSA,MMB,MMB,Domestic,44986,25
M,KIX,OSA,TAO,TAO,International,44986,3
M,KIX,OSA,ICN,SEL,International,44986,19
M,KIX,OSA,DXB,DXB,International,44986,25
M,KIX,OSA,CDG,PAR,International,44986,3
M,ITM,OSA,HND,TYO,Domestic,44986,78
M,ITM,OSA,OIT,OIT,Domestic,44986,31
M,ITM,OSA,HKD,HKD,Domestic,44986,30
M,ITM,OSA,CTS,SPK,Domestic,44986,1
M,ITM,OSA,KMJ,KMJ,Domestic,44986,30
