Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
L,NRT,TYO,SGN,SGN,International,Apr-22,17,35.6764225,139.650027,10.8230989,106.6296638
M,NRT,TYO,ICN,SEL,International,Apr-22,8,35.6764225,139.650027,37.5652129,126.9773517
M,NRT,TYO,NGO,NGO,Domestic,Apr-22,20,35.6764225,139.650027,35.1814506,136.9065571
M,NRT,TYO,TPE,TPE,International,Apr-22,8,35.6764225,139.650027,25.0329636,121.5654268
M,HND,TYO,TOY,TOY,Domestic,Apr-22,90,35.6764225,139.650027,36.6958223,137.2137211
M,HND,TYO,SHM,SHM,Domestic,Apr-22,9,35.6764225,139.650027,33.6781397,135.3481896
M,HND,TYO,ITM,OSA,Domestic,Apr-22,1,35.6764225,139.650027,34.6937249,135.5022535
M,NRT,TYO,DEL,DEL,International,Apr-22,17,35.6764225,139.650027,28.7040592,77.1024902
L,NRT,TYO,ISG,ISG,Domestic,Apr-22,30,35.6764225,139.650027,24.3406856,124.1555837
M,HND,TYO,FUK,FUK,Domestic,Apr-22,11,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,ITM,OSA,Domestic,Apr-22,2,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,CGK,JKT,International,Apr-22,5,35.6764225,139.650027,-6.1944491,106.8229198
M,HND,TYO,AKJ,AKJ,Domestic,Apr-22,6,35.6764225,139.650027,43.7708833,142.3650083
M,HND,TYO,MYJ,MYJ,Domestic,Apr-22,3,35.6764225,139.650027,33.8355117,132.7639923
M,HND,TYO,CDG,PAR,International,Apr-22,2,35.6764225,139.650027,48.8575475,2.3513765
M,HND,TYO,SYO,SYO,Domestic,Apr-22,94,35.6764225,139.650027,38.8498797,139.9048849
M,NRT,TYO,IAH,HOU,International,Apr-22,17,35.6764225,139.650027,29.7600771,-95.3701108
M,HND,TYO,KMJ,KMJ,Domestic,Apr-22,8,35.6764225,139.650027,32.8032164,130.7079369
