Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,LGW,LON,DBV,DBV,International,Dec-22,1,51.5072178,-0.1275862,42.6506606,18.0944238
M,LGW,LON,GVA,GVA,International,Dec-22,2,51.5072178,-0.1275862,46.2043907,6.1431577
M,LHR,LON,AMS,AMS,International,Dec-22,6,51.5072178,-0.1275862,52.3675734,4.9041389
M,LHR,LON,MSP,MSP,International,Dec-22,30,51.5072178,-0.1275862,44.977753,-93.2650108
L,STN,LON,OSR,OSR,International,Dec-22,8,51.5072178,-0.1275862,49.8209226,18.2625243
L,STN,LON,AAL,AAL,International,Dec-22,9,51.5072178,-0.1275862,57.0488195,9.921747
L,LTN,LON,BCM,BCM,International,Dec-22,11,51.5072178,-0.1275862,46.5670437,26.9145748
L,LTN,LON,BEG,BEG,International,Dec-22,14,51.5072178,-0.1275862,44.8125449,20.46123
L,STN,LON,HHN,FRA,International,Dec-22,28,51.5072178,-0.1275862,50.1109221,8.6821267
M,LGW,LON,TFS,TCI,International,Dec-22,28,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,MAD,MAD,International,Dec-22,1,51.5072178,-0.1275862,40.4167279,-3.7032905
M,LHR,LON,BUD,BUD,International,Dec-22,4,51.5072178,-0.1275862,47.497912,19.040235
M,LHR,LON,BGI,BGI,International,Dec-22,31,51.5072178,-0.1275862,13.193887,-59.543198
M,LHR,LON,GVA,GVA,International,Dec-22,1,51.5072178,-0.1275862,46.2043907,6.1431577
M,LHR,LON,FCO,ROM,International,Dec-22,44,51.5072178,-0.1275862,41.8967068,12.4822025
M,LHR,LON,GNB,LYS,International,Dec-22,2,51.5072178,-0.1275862,45.764043,4.835659
M,LGW,LON,LPA,LPA,International,Dec-22,14,51.5072178,-0.1275862,27.9202202,-15.5474373
M,LHR,LON,BEG,BEG,International,Dec-22,30,51.5072178,-0.1275862,44.8125449,20.46123
M,LHR,LON,YYC,YYC,International,Dec-22,26,51.5072178,-0.1275862,51.0447331,-114.0718831
M,LHR,LON,JER,JER,Domestic,Dec-22,1,51.5072178,-0.1275862,49.2137711,-2.1357662
L,LTN,LON,AGP,AGP,International,Dec-22,11,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,CPH,CPH,International,Dec-22,124,51.5072178,-0.1275862,55.6760968,12.5683371
M,LHR,LON,JNB,JNB,International,Dec-22,31,51.5072178,-0.1275862,-26.205647,28.0337185
M,LHR,LON,MAD,MAD,International,Dec-22,35,51.5072178,-0.1275862,40.4167279,-3.7032905
L,LGW,LON,OVD,OVD,International,Dec-22,17,51.5072178,-0.1275862,43.2504393,-5.9832577
L,LGW,LON,FAO,FAO,International,Dec-22,25,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LGW,LON,AGP,AGP,International,Dec-22,15,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LTN,LON,HRG,HRG,International,Dec-22,9,51.5072178,-0.1275862,27.2578957,33.8116067
L,LTN,LON,PDV,PDV,International,Dec-22,2,51.5072178,-0.1275862,42.1354079,24.7452904
M,LGW,LON,YYZ,YTO,International,Dec-22,29,51.5072178,-0.1275862,43.653226,-79.3831843
L,LGW,LON,NBE,NBE,International,Dec-22,4,51.5072178,-0.1275862,36.1341527,10.3750554
M,LHR,LON,LAX,LAX,International,Dec-22,28,51.5072178,-0.1275862,34.0549076,-118.242643
M,LHR,LON,GOT,GOT,International,Dec-22,2,51.5072178,-0.1275862,57.70887,11.97456
L,STN,LON,WMI,WMI,International,Dec-22,98,51.5072178,-0.1275862,52.4769443,20.6780861
M,LHR,LON,IST,IST,International,Dec-22,53,51.5072178,-0.1275862,41.0082376,28.9783589
M,STN,LON,CMF,CMF,International,Dec-22,3,51.5072178,-0.1275862,45.564601,5.917781
M,LHR,LON,OSL,OSL,International,Dec-22,2,51.5072178,-0.1275862,59.9138688,10.7522454
M,LHR,LON,KEF,REK,International,Dec-22,2,51.5072178,-0.1275862,64.1469868,-21.9407552
M,LHR,LON,ICN,SEL,International,Dec-22,30,51.5072178,-0.1275862,37.5652129,126.9773517
L,LTN,LON,BCN,BCN,International,Dec-22,12,51.5072178,-0.1275862,41.3873974,2.168568
L,LTN,LON,POZ,POZ,International,Dec-22,12,51.5072178,-0.1275862,52.4056786,16.9312766
L,STN,LON,DTM,DTM,International,Dec-22,17,51.5072178,-0.1275862,51.5135872,7.4652981
M,LGW,LON,UVF,SLU,International,Dec-22,4,51.5072178,-0.1275862,13.909444,-60.978893
M,LHR,LON,AUH,AUH,International,Dec-22,40,51.5072178,-0.1275862,24.453884,54.3773438
L,LGW,LON,GIB,GIB,International,Dec-22,17,51.5072178,-0.1275862,36.140751,-5.353585
L,LTN,LON,MLA,MLA,International,Dec-22,17,51.5072178,-0.1275862,35.937496,14.375416
M,LHR,LON,AGP,AGP,International,Dec-22,1,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LTN,LON,TSR,TSR,International,Dec-22,39,51.5072178,-0.1275862,45.7488716,21.2086793
M,LGW,LON,AMS,AMS,International,Dec-22,2,51.5072178,-0.1275862,52.3675734,4.9041389
M,LGW,LON,DBV,DBV,International,Dec-22,3,51.5072178,-0.1275862,42.6506606,18.0944238
M,LHR,LON,YYZ,YTO,International,Dec-22,17,51.5072178,-0.1275862,43.653226,-79.3831843
M,LHR,LON,HND,TYO,International,Dec-22,31,51.5072178,-0.1275862,35.6764225,139.650027
L,STN,LON,GOT,GOT,International,Dec-22,29,51.5072178,-0.1275862,57.70887,11.97456
M,LHR,LON,IST,IST,International,Dec-22,5,51.5072178,-0.1275862,41.0082376,28.9783589
M,LHR,LON,MUC,MUC,International,Dec-22,1,51.5072178,-0.1275862,48.1351253,11.5819806
M,LHR,LON,BCN,BCN,International,Dec-22,18,51.5072178,-0.1275862,41.3873974,2.168568
L,LGW,LON,LPA,LPA,International,Dec-22,8,51.5072178,-0.1275862,27.9202202,-15.5474373
M,LGW,LON,YYZ,YTO,International,Dec-22,2,51.5072178,-0.1275862,43.653226,-79.3831843
M,LHR,LON,ABZ,ABZ,Domestic,Dec-22,1,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LHR,LON,FRA,FRA,International,Dec-22,34,51.5072178,-0.1275862,50.1109221,8.6821267
M,LHR,LON,HAM,HAM,International,Dec-22,26,51.5072178,-0.1275862,53.5488282,9.9871703
M,LHR,LON,LAX,LAX,International,Dec-22,32,51.5072178,-0.1275862,34.0549076,-118.242643
L,LTN,LON,AMS,AMS,International,Dec-22,79,51.5072178,-0.1275862,52.3675734,4.9041389
L,LGW,LON,OSL,OSL,International,Dec-22,94,51.5072178,-0.1275862,59.9138688,10.7522454
M,LHR,LON,ABZ,ABZ,Domestic,Dec-22,1,51.5072178,-0.1275862,57.1498891,-2.0937528
L,LTN,LON,PRN,PRN,International,Dec-22,20,51.5072178,-0.1275862,42.6629138,21.1655028
L,STN,LON,BDS,BDS,International,Dec-22,8,51.5072178,-0.1275862,40.6327732,17.9418724
M,LHR,LON,GVA,GVA,International,Dec-22,1,51.5072178,-0.1275862,46.2043907,6.1431577
M,LHR,LON,NCL,NCL,Domestic,Dec-22,25,51.5072178,-0.1275862,54.978252,-1.61778
M,LHR,LON,ZRH,ZRH,International,Dec-22,30,51.5072178,-0.1275862,47.3768866,8.541694
M,LHR,LON,MEX,MEX,International,Dec-22,22,51.5072178,-0.1275862,19.4326077,-99.133208
M,LHR,LON,MRS,MRS,International,Dec-22,25,51.5072178,-0.1275862,43.3025742,5.3690743
L,LGW,LON,AGP,AGP,International,Dec-22,62,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LTN,LON,GDN,GDN,International,Dec-22,43,51.5072178,-0.1275862,54.3520252,18.6466384
M,LGW,LON,VRN,VRN,International,Dec-22,1,51.5072178,-0.1275862,45.4383659,10.9917136
M,LHR,LON,RUH,RUH,International,Dec-22,11,51.5072178,-0.1275862,24.7135517,46.6752957
M,LHR,LON,BSL,EAP,International,Dec-22,32,51.5072178,-0.1275862,#N/A,#N/A
L,LHR,LON,DUS,DUS,International,Dec-22,28,51.5072178,-0.1275862,51.2230411,6.7824545
L,LGW,LON,MXP,MIL,International,Dec-22,25,51.5072178,-0.1275862,45.468503,9.1824027
M,LHR,LON,LIS,LIS,International,Dec-22,78,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,SFO,SFO,International,Dec-22,31,51.5072178,-0.1275862,37.7749295,-122.4194155
L,LGW,LON,LIS,LIS,International,Dec-22,21,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,BLQ,BLQ,International,Dec-22,5,51.5072178,-0.1275862,44.494887,11.3426163
L,STN,LON,MLA,MLA,International,Dec-22,20,51.5072178,-0.1275862,35.937496,14.375416
M,LGW,LON,DSS,DKR,International,Dec-22,4,51.5072178,-0.1275862,14.716677,-17.4676861
L,LTN,LON,BTS,BTS,International,Dec-22,17,51.5072178,-0.1275862,48.1485965,17.1077477
L,STN,LON,ESB,ANK,International,Dec-22,1,51.5072178,-0.1275862,39.9333635,32.8597419
L,LGW,LON,TLS,TLS,International,Dec-22,3,51.5072178,-0.1275862,43.6048462,1.442848
L,LTN,LON,TGM,TGM,International,Dec-22,12,51.5072178,-0.1275862,46.5385862,24.5514392
M,LHR,LON,BSL,EAP,International,Dec-22,2,51.5072178,-0.1275862,#N/A,#N/A
M,LHR,LON,MAN,MAN,Domestic,Dec-22,2,51.5072178,-0.1275862,53.4807593,-2.2426305
M,LHR,LON,YVR,YVR,International,Dec-22,31,51.5072178,-0.1275862,49.2827291,-123.1207375
M,LGW,LON,ALC,ALC,International,Dec-22,1,51.5072178,-0.1275862,38.3457685,-0.4909444
L,LGW,LON,MAD,MAD,International,Dec-22,63,51.5072178,-0.1275862,40.4167279,-3.7032905
M,LHR,LON,HND,TYO,International,Dec-22,17,51.5072178,-0.1275862,35.6764225,139.650027
M,LHR,LON,YYZ,YTO,International,Dec-22,31,51.5072178,-0.1275862,43.653226,-79.3831843
M,LHR,LON,MXP,MIL,International,Dec-22,28,51.5072178,-0.1275862,45.468503,9.1824027
M,LGW,LON,FAO,FAO,International,Dec-22,18,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LGW,LON,PMI,PMI,International,Dec-22,8,51.5072178,-0.1275862,39.5726541,2.6568551
M,LHR,LON,HND,TYO,International,Dec-22,21,51.5072178,-0.1275862,35.6764225,139.650027
M,LHR,LON,EWR,NYC,International,Dec-22,155,51.5072178,-0.1275862,40.7127753,-74.0059728
M,LHR,LON,DOH,DOH,International,Dec-22,1,51.5072178,-0.1275862,25.2854473,51.5310398
L,STN,LON,CGN,CGN,International,Dec-22,60,51.5072178,-0.1275862,50.937531,6.9602786
L,STN,LON,KUN,KUN,International,Dec-22,5,51.5072178,-0.1275862,54.8985207,23.9035965
M,LGW,LON,TLS,TLS,International,Dec-22,5,51.5072178,-0.1275862,43.6048462,1.442848
M,LHR,LON,GVA,GVA,International,Dec-22,127,51.5072178,-0.1275862,46.2043907,6.1431577
M,LGW,LON,GVA,GVA,International,Dec-22,1,51.5072178,-0.1275862,46.2043907,6.1431577
L,LTN,LON,TFS,TCI,International,Dec-22,6,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,AGP,AGP,International,Dec-22,9,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,NCE,NCE,International,Dec-22,25,51.5072178,-0.1275862,43.7101728,7.2619532
M,LHR,LON,SOF,SOF,International,Dec-22,4,51.5072178,-0.1275862,42.6977082,23.3218675
M,LHR,LON,DUB,DUB,International,Dec-22,2,51.5072178,-0.1275862,53.3498053,-6.2603097
M,LGW,LON,DOH,DOH,International,Dec-22,17,51.5072178,-0.1275862,25.2854473,51.5310398
M,LGW,LON,SGN,SGN,International,Dec-22,4,51.5072178,-0.1275862,10.8230989,106.6296638
L,LGW,LON,SZG,SZG,International,Dec-22,5,51.5072178,-0.1275862,47.8014154,13.0448441
L,LTN,LON,AGP,AGP,International,Dec-22,21,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,ZRH,ZRH,International,Dec-22,1,51.5072178,-0.1275862,47.3768866,8.541694
L,LGW,LON,GVA,GVA,International,Dec-22,171,51.5072178,-0.1275862,46.2043907,6.1431577
M,LGW,LON,DUB,DUB,International,Dec-22,161,51.5072178,-0.1275862,53.3498053,-6.2603097
M,LCY,LON,LIN,MIL,International,Dec-22,15,51.5072178,-0.1275862,45.468503,9.1824027
M,LHR,LON,TLS,TLS,International,Dec-22,5,51.5072178,-0.1275862,43.6048462,1.442848
L,LGW,LON,NCE,NCE,International,Dec-22,33,51.5072178,-0.1275862,43.7101728,7.2619532
L,LGW,LON,ARN,STO,International,Dec-22,104,51.5072178,-0.1275862,59.3293235,18.0685808
M,LHR,LON,BER,BER,International,Dec-22,2,51.5072178,-0.1275862,52.5200066,13.404954
M,LHR,LON,MAA,MAA,International,Dec-22,28,51.5072178,-0.1275862,13.0930694,80.2888899
L,LGW,LON,LCA,LCA,International,Dec-22,25,51.5072178,-0.1275862,34.9182222,33.6200625
M,LHR,LON,AMD,AMD,International,Dec-22,18,51.5072178,-0.1275862,23.022505,72.5713621
M,STN,LON,KIV,KIV,International,Dec-22,4,51.5072178,-0.1275862,47.0104529,28.8638103
M,LHR,LON,BOM,BOM,International,Dec-22,25,51.5072178,-0.1275862,19.0759837,72.8776559
M,LHR,LON,HAM,HAM,International,Dec-22,43,51.5072178,-0.1275862,53.5488282,9.9871703
M,LHR,LON,LYS,LYS,International,Dec-22,1,51.5072178,-0.1275862,45.764043,4.835659
M,LHR,LON,ARN,STO,International,Dec-22,34,51.5072178,-0.1275862,59.3293235,18.0685808
M,LGW,LON,AMS,AMS,International,Dec-22,20,51.5072178,-0.1275862,52.3675734,4.9041389
L,LGW,LON,AMS,AMS,International,Dec-22,31,51.5072178,-0.1275862,52.3675734,4.9041389
M,LHR,LON,YVR,YVR,International,Dec-22,1,51.5072178,-0.1275862,49.2827291,-123.1207375
L,LGW,LON,RAK,RAK,International,Dec-22,39,51.5072178,-0.1275862,31.6225224,-7.9898258
M,LGW,LON,RVN,RVN,International,Dec-22,6,51.5072178,-0.1275862,66.5039478,25.7293905
M,LHR,LON,TAS,TAS,International,Dec-22,7,51.5072178,-0.1275862,41.2994958,69.2400734
M,LHR,LON,RAK,RAK,International,Dec-22,1,51.5072178,-0.1275862,31.6225224,-7.9898258
M,LHR,LON,BHD,BFS,Domestic,Dec-22,2,51.5072178,-0.1275862,54.597285,-5.93012
L,STN,LON,DUB,DUB,International,Dec-22,240,51.5072178,-0.1275862,53.3498053,-6.2603097
L,LTN,LON,CDG,PAR,International,Dec-22,20,51.5072178,-0.1275862,48.8575475,2.3513765
L,LGW,LON,BGY,MIL,International,Dec-22,7,51.5072178,-0.1275862,45.468503,9.1824027
M,LHR,LON,VLC,VLC,International,Dec-22,25,51.5072178,-0.1275862,39.4738338,-0.3756348
M,LHR,LON,BOS,BOS,International,Dec-22,18,51.5072178,-0.1275862,42.3600825,-71.0588801
L,LGW,LON,MXP,MIL,International,Dec-22,42,51.5072178,-0.1275862,45.468503,9.1824027
M,LCY,LON,BCN,BCN,International,Dec-22,30,51.5072178,-0.1275862,41.3873974,2.168568
M,LGW,LON,LIS,LIS,International,Dec-22,2,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,LIN,MIL,International,Dec-22,19,51.5072178,-0.1275862,45.468503,9.1824027
L,LTN,LON,OTP,BUH,International,Dec-22,3,51.5072178,-0.1275862,44.4267674,26.1025384
M,LHR,LON,AUS,AUS,International,Dec-22,9,51.5072178,-0.1275862,30.267153,-97.7430608
M,LGW,LON,TUN,TUN,International,Dec-22,1,51.5072178,-0.1275862,36.8064948,10.1815316
M,LHR,LON,OPO,OPO,International,Dec-22,1,51.5072178,-0.1275862,37.7412488,-25.6755944
L,LGW,LON,RMU,RMU,International,Dec-22,9,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,LUX,LUX,International,Dec-22,3,51.5072178,-0.1275862,49.815273,6.129583
L,STN,LON,SZG,SZG,International,Dec-22,29,51.5072178,-0.1275862,47.8014154,13.0448441
M,LHR,LON,NCE,NCE,International,Dec-22,1,51.5072178,-0.1275862,43.7101728,7.2619532
L,STN,LON,BIQ,BIQ,International,Dec-22,11,51.5072178,-0.1275862,43.4831519,-1.558626
M,LGW,LON,CUN,CUN,International,Dec-22,18,51.5072178,-0.1275862,21.161908,-86.8515279
M,LCY,LON,AMS,AMS,International,Dec-22,40,51.5072178,-0.1275862,52.3675734,4.9041389
M,LHR,LON,BHD,BFS,Domestic,Dec-22,28,51.5072178,-0.1275862,54.597285,-5.93012
M,LHR,LON,TUN,TUN,International,Dec-22,4,51.5072178,-0.1275862,36.8064948,10.1815316
L,LTN,LON,GZT,GZT,International,Dec-22,3,51.5072178,-0.1275862,37.065953,37.37811
L,STN,LON,NAP,NAP,International,Dec-22,40,51.5072178,-0.1275862,40.8517983,14.26812
M,LHR,LON,MCO,ORL,International,Dec-22,36,51.5072178,-0.1275862,28.5383832,-81.3789269
L,STN,LON,CLJ,CLJ,International,Dec-22,3,51.5072178,-0.1275862,46.7712101,23.6236353
M,LHR,LON,CAN,CAN,International,Dec-22,2,51.5072178,-0.1275862,23.1290799,113.26436
M,LHR,LON,NCL,NCL,Domestic,Dec-22,9,51.5072178,-0.1275862,54.978252,-1.61778
M,LHR,LON,DFW,DFW,International,Dec-22,14,51.5072178,-0.1275862,32.7078751,-96.9209135
L,STN,LON,GVA,GVA,International,Dec-22,10,51.5072178,-0.1275862,46.2043907,6.1431577
M,LHR,LON,HAJ,HAJ,International,Dec-22,8,51.5072178,-0.1275862,52.3758916,9.7320104
L,LGW,LON,MUC,MUC,International,Dec-22,27,51.5072178,-0.1275862,48.1351253,11.5819806
L,LGW,LON,MPL,MPL,International,Dec-22,16,51.5072178,-0.1275862,43.6108535,3.8761323
L,LGW,LON,INV,INV,Domestic,Dec-22,5,51.5072178,-0.1275862,57.477773,-4.224721
M,LHR,LON,SCL,SCL,International,Dec-22,14,51.5072178,-0.1275862,-33.4488897,-70.6692655
L,LHR,LON,BOS,BOS,International,Dec-22,31,51.5072178,-0.1275862,42.3600825,-71.0588801
L,LTN,LON,WRO,WRO,International,Dec-22,40,51.5072178,-0.1275862,51.1092948,17.0386019
L,STN,LON,VRN,VRN,International,Dec-22,22,51.5072178,-0.1275862,45.4383659,10.9917136
M,LHR,LON,AUH,AUH,International,Dec-22,33,51.5072178,-0.1275862,24.453884,54.3773438
L,LTN,LON,FAO,FAO,International,Dec-22,16,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,SEA,SEA,International,Dec-22,24,51.5072178,-0.1275862,47.6061389,-122.3328481
M,LGW,LON,TRN,TRN,International,Dec-22,12,51.5072178,-0.1275862,45.0703155,7.6868552
L,LGW,LON,DUB,DUB,International,Dec-22,230,51.5072178,-0.1275862,53.3498053,-6.2603097
L,LTN,LON,KIV,KIV,International,Dec-22,4,51.5072178,-0.1275862,47.0104529,28.8638103
M,LHR,LON,AMS,AMS,International,Dec-22,5,51.5072178,-0.1275862,52.3675734,4.9041389
L,STN,LON,KRK,KRK,International,Dec-22,5,51.5072178,-0.1275862,50.0646501,19.9449799
M,LHR,LON,MAD,MAD,International,Dec-22,4,51.5072178,-0.1275862,40.4167279,-3.7032905
L,STN,LON,PSR,PSR,International,Dec-22,24,51.5072178,-0.1275862,42.4617624,14.2160321
M,LCY,LON,ZRH,ZRH,International,Dec-22,1,51.5072178,-0.1275862,47.3768866,8.541694
L,STN,LON,CMF,CMF,International,Dec-22,6,51.5072178,-0.1275862,45.564601,5.917781
L,LGW,LON,VCE,VCE,International,Dec-22,20,51.5072178,-0.1275862,45.440379,12.3159547
M,LHR,LON,CPH,CPH,International,Dec-22,1,51.5072178,-0.1275862,55.6760968,12.5683371
L,LGW,LON,ABZ,ABZ,Domestic,Dec-22,58,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LHR,LON,ZRH,ZRH,International,Dec-22,6,51.5072178,-0.1275862,47.3768866,8.541694
M,LHR,LON,LUX,LUX,International,Dec-22,15,51.5072178,-0.1275862,49.815273,6.129583
M,LHR,LON,GOI,GOI,International,Dec-22,13,51.5072178,-0.1275862,15.2993265,74.123996
M,STN,LON,BGO,BGO,International,Dec-22,8,51.5072178,-0.1275862,60.3912628,5.3220544
L,STN,LON,EDI,EDI,Domestic,Dec-22,59,51.5072178,-0.1275862,55.953252,-3.188267
L,LTN,LON,BLQ,BLQ,International,Dec-22,14,51.5072178,-0.1275862,44.494887,11.3426163
M,LHR,LON,MIA,MIA,International,Dec-22,25,51.5072178,-0.1275862,25.7616798,-80.1917902
L,LGW,LON,LCA,LCA,International,Dec-22,31,51.5072178,-0.1275862,34.9182222,33.6200625
M,LHR,LON,KWI,KWI,International,Dec-22,17,51.5072178,-0.1275862,29.31166,47.481766
M,LGW,LON,BGI,BGI,International,Dec-22,11,51.5072178,-0.1275862,13.193887,-59.543198
M,LHR,LON,BSL,EAP,International,Dec-22,1,51.5072178,-0.1275862,#N/A,#N/A
M,LGW,LON,ACE,ACE,International,Dec-22,9,51.5072178,-0.1275862,29.0468535,-13.5899733
M,LHR,LON,BER,BER,International,Dec-22,1,51.5072178,-0.1275862,52.5200066,13.404954
M,LCY,LON,EDI,EDI,Domestic,Dec-22,206,51.5072178,-0.1275862,55.953252,-3.188267
M,LHR,LON,BOS,BOS,International,Dec-22,22,51.5072178,-0.1275862,42.3600825,-71.0588801
M,LHR,LON,MSY,MSY,International,Dec-22,1,51.5072178,-0.1275862,29.9510658,-90.0715323
L,LGW,LON,PMI,PMI,International,Dec-22,35,51.5072178,-0.1275862,39.5726541,2.6568551
L,STN,LON,NTE,NTE,International,Dec-22,5,51.5072178,-0.1275862,47.218371,-1.553621
L,LTN,LON,BCM,BCM,International,Dec-22,4,51.5072178,-0.1275862,46.5670437,26.9145748
L,LTN,LON,TFS,TCI,International,Dec-22,33,51.5072178,-0.1275862,28.2915637,-16.6291304
L,STN,LON,ZAG,ZAG,International,Dec-22,13,51.5072178,-0.1275862,45.8150108,15.981919
M,LHR,LON,ARN,STO,International,Dec-22,44,51.5072178,-0.1275862,59.3293235,18.0685808
M,LHR,LON,HKG,HKG,International,Dec-22,13,51.5072178,-0.1275862,22.3193039,114.1693611
L,LTN,LON,HRG,HRG,International,Dec-22,6,51.5072178,-0.1275862,27.2578957,33.8116067
M,LHR,LON,YUL,YMQ,International,Dec-22,31,51.5072178,-0.1275862,45.5018869,-73.5673919
L,STN,LON,NUE,NUE,International,Dec-22,5,51.5072178,-0.1275862,49.4542881,11.0745641
M,LCY,LON,CMF,CMF,International,Dec-22,4,51.5072178,-0.1275862,45.564601,5.917781
L,STN,LON,VLC,VLC,International,Dec-22,52,51.5072178,-0.1275862,39.4738338,-0.3756348
M,LHR,LON,ABZ,ABZ,Domestic,Dec-22,7,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LHR,LON,LIS,LIS,International,Dec-22,2,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,AMM,AMM,International,Dec-22,2,51.5072178,-0.1275862,31.9543786,35.9105776
M,LGW,LON,VRN,VRN,International,Dec-22,15,51.5072178,-0.1275862,45.4383659,10.9917136
M,LHR,LON,AGP,AGP,International,Dec-22,9,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,DFW,DFW,International,Dec-22,28,51.5072178,-0.1275862,32.7078751,-96.9209135
L,STN,LON,CLJ,CLJ,International,Dec-22,9,51.5072178,-0.1275862,46.7712101,23.6236353
M,LGW,LON,TFS,TCI,International,Dec-22,19,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,VIE,VIE,International,Dec-22,1,51.5072178,-0.1275862,48.2080696,16.3713095
M,LGW,LON,SZG,SZG,International,Dec-22,7,51.5072178,-0.1275862,47.8014154,13.0448441
L,STN,LON,LEJ,LEJ,International,Dec-22,12,51.5072178,-0.1275862,51.4229541,12.223146
M,LGW,LON,ANU,ANU,International,Dec-22,1,51.5072178,-0.1275862,17.0746557,-61.8175207
M,LGW,LON,KEF,REK,International,Dec-22,25,51.5072178,-0.1275862,64.1469868,-21.9407552
M,LHR,LON,TPA,TPA,International,Dec-22,31,51.5072178,-0.1275862,27.9516896,-82.4587527
L,STN,LON,INN,INN,International,Dec-22,2,51.5072178,-0.1275862,47.2675322,11.3910349
L,LTN,LON,RIX,RIX,International,Dec-22,10,51.5072178,-0.1275862,56.9676941,24.1056221
L,STN,LON,CAG,CAG,International,Dec-22,6,51.5072178,-0.1275862,39.2237323,9.1217194
M,LHR,LON,AGP,AGP,International,Dec-22,1,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LTN,LON,RZE,RZE,International,Dec-22,8,51.5072178,-0.1275862,50.0411867,21.9991196
M,LHR,LON,BRU,BRU,International,Dec-22,38,51.5072178,-0.1275862,50.8476424,4.3571696
L,STN,LON,MXP,MIL,International,Dec-22,83,51.5072178,-0.1275862,45.468503,9.1824027
M,LHR,LON,MAN,MAN,Domestic,Dec-22,1,51.5072178,-0.1275862,53.4807593,-2.2426305
M,LHR,LON,IST,IST,International,Dec-22,4,51.5072178,-0.1275862,41.0082376,28.9783589
L,LTN,LON,ALC,ALC,International,Dec-22,19,51.5072178,-0.1275862,38.3457685,-0.4909444
M,LHR,LON,JNB,JNB,International,Dec-22,31,51.5072178,-0.1275862,-26.205647,28.0337185
M,LGW,LON,HRG,HRG,International,Dec-22,11,51.5072178,-0.1275862,27.2578957,33.8116067
M,LHR,LON,PHL,PHL,International,Dec-22,1,51.5072178,-0.1275862,39.1134458,-75.5418687
M,LHR,LON,LCA,LCA,International,Dec-22,46,51.5072178,-0.1275862,34.9182222,33.6200625
L,LGW,LON,PRG,PRG,International,Dec-22,22,51.5072178,-0.1275862,50.0755381,14.4378005
L,LGW,LON,BIO,BIO,International,Dec-22,6,51.5072178,-0.1275862,43.2633799,-2.9348121
L,LGW,LON,BUD,BUD,International,Dec-22,29,51.5072178,-0.1275862,47.497912,19.040235
M,LHR,LON,ABZ,ABZ,Domestic,Dec-22,34,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LHR,LON,ARN,STO,International,Dec-22,106,51.5072178,-0.1275862,59.3293235,18.0685808
L,LGW,LON,BFS,BFS,Domestic,Dec-22,76,51.5072178,-0.1275862,54.597285,-5.93012
M,LHR,LON,ZRH,ZRH,International,Dec-22,2,51.5072178,-0.1275862,47.3768866,8.541694
L,STN,LON,TRF,OSL,International,Dec-22,16,51.5072178,-0.1275862,59.9138688,10.7522454
M,LHR,LON,IST,IST,International,Dec-22,5,51.5072178,-0.1275862,41.0082376,28.9783589
L,STN,LON,MRS,MRS,International,Dec-22,28,51.5072178,-0.1275862,43.3025742,5.3690743
M,LHR,LON,DOH,DOH,International,Dec-22,1,51.5072178,-0.1275862,25.2854473,51.5310398
M,LHR,LON,VIE,VIE,International,Dec-22,12,51.5072178,-0.1275862,48.2080696,16.3713095
M,LHR,LON,PEK,BJS,International,Dec-22,2,51.5072178,-0.1275862,39.904211,116.407395
M,LHR,LON,JFK,NYC,International,Dec-22,96,51.5072178,-0.1275862,40.7127753,-74.0059728
L,STN,LON,ORK,ORK,International,Dec-22,3,51.5072178,-0.1275862,51.8985143,-8.4756035
L,STN,LON,KRK,KRK,International,Dec-22,82,51.5072178,-0.1275862,50.0646501,19.9449799
M,LCY,LON,ZRH,ZRH,International,Dec-22,52,51.5072178,-0.1275862,47.3768866,8.541694
M,STN,LON,SZG,SZG,International,Dec-22,2,51.5072178,-0.1275862,47.8014154,13.0448441
