Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
L,SIN,SIN,MNL,MNL,International,23-Feb,15,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,BOM,BOM,International,23-Feb,28,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,SIN,SIN,UPG,UPG,International,23-Feb,16,1.2830173,103.8513365,-5.1615828,119.4359281,MAKASSAR,Indonesia
M,SIN,SIN,AMS,AMS,International,23-Feb,20,1.2830173,103.8513365,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,SIN,SIN,CTU,CTU,International,23-Feb,3,1.2830173,103.8513365,30.5722599,104.0665099,CHENGDU,"China, People’s Republic of"
M,SIN,SIN,CDG,PAR,International,23-Feb,40,1.2830173,103.8513365,48.8809481,2.3553137,PARIS,France
L,SIN,SIN,TRZ,TRZ,International,23-Feb,39,1.2830173,103.8513365,10.7904833,78.7046725,TIRUCHCHIRAPPALLI,India (including Andaman Isl.)
M,SIN,SIN,MLE,MLE,International,23-Feb,55,1.2830173,103.8513365,4.1752709,73.5091172,MALE,Maldives
M,SIN,SIN,CDG,PAR,International,23-Feb,3,1.2830173,103.8513365,48.8809481,2.3553137,PARIS,France
L,SIN,SIN,BLR,BLR,International,23-Feb,13,1.2830173,103.8513365,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
M,SIN,SIN,CGK,JKT,International,23-Feb,4,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,MNL,MNL,International,23-Feb,54,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,BLR,BLR,International,23-Feb,40,1.2830173,103.8513365,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
M,SIN,SIN,HAN,HAN,International,23-Feb,1,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,PEN,PEN,International,23-Feb,8,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
M,SIN,SIN,NOU,NOU,International,23-Feb,13,1.2830173,103.8513365,-21.0454468,167.3324425,NOUMEA,New Caledonia (including Loyalty Islands)
M,SIN,SIN,MAA,MAA,International,23-Feb,16,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
L,SIN,SIN,HYD,HYD,International,23-Feb,28,1.2830173,103.8513365,17.406498,78.4772439,HYDERABAD,India (including Andaman Isl.)
L,SIN,SIN,KUL,KUL,International,23-Feb,28,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,SIN,SIN,BKK,BKK,International,23-Feb,22,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,OOL,OOL,International,23-Feb,4,1.2830173,103.8513365,-28.016667,153.4,GOLD COAST,Australia
M,SIN,SIN,MUC,MUC,International,23-Feb,28,1.2830173,103.8513365,48.1351253,11.5819806,MUNICH,Germany
M,SIN,SIN,SYD,SYD,International,23-Feb,28,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,SFO,SFO,International,23-Feb,28,1.2830173,103.8513365,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
L,SIN,SIN,HKT,HKT,International,23-Feb,62,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
L,SIN,SIN,ICN,SEL,International,23-Feb,3,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,TPE,TPE,International,23-Feb,26,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,LHR,LON,International,23-Feb,28,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,AMS,AMS,International,23-Feb,7,1.2830173,103.8513365,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,SIN,SIN,HKG,HKG,International,23-Feb,1,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,SUB,SUB,International,23-Feb,12,1.2830173,103.8513365,-7.2574719,112.7520883,SURABAYA,Indonesia
M,SIN,SIN,DIL,DIL,International,23-Feb,4,1.2830173,103.8513365,-8.5563336,125.5798233,DILI,Timor Leste
M,SIN,SIN,JNB,JNB,International,23-Feb,28,1.2830173,103.8513365,-26.205647,28.0337185,JOHANNESBURG,South Africa
L,SIN,SIN,LGK,LGK,International,23-Feb,4,1.2830173,103.8513365,6.3661203,99.7798102,LANGKAWI,Malaysia
M,SIN,SIN,KUL,KUL,International,23-Feb,6,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,SIN,SIN,HND,TYO,International,23-Feb,12,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,HDY,HDY,International,23-Feb,4,1.2830173,103.8513365,7.0086472,100.4746879,HAT YAI,Thailand
M,SIN,SIN,DEL,DEL,International,23-Feb,28,1.2830173,103.8513365,28.7040592,77.1024902,DELHI,India (including Andaman Isl.)
M,SIN,SIN,CKG,CKG,International,23-Feb,4,1.2830173,103.8513365,29.5656843,106.5511838,CHONGQING,"China, People’s Republic of"
M,SIN,SIN,ICN,SEL,International,23-Feb,16,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,SIN,SIN,CGK,JKT,International,23-Feb,265,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
L,SIN,SIN,MNL,MNL,International,23-Feb,15,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,PER,PER,International,23-Feb,28,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
M,SIN,SIN,EWR,NYC,International,23-Feb,28,1.2830173,103.8513365,40.7527262,-73.9772294,NEW YORK,United States of America
L,SIN,SIN,MEL,MEL,International,23-Feb,52,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
M,SIN,SIN,YVR,YVR,International,23-Feb,12,1.2830173,103.8513365,49.2827291,-123.1207375,VANCOUVER,Canada
L,SIN,SIN,DPS,DPS,International,23-Feb,3,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,CPH,CPH,International,23-Feb,20,1.2830173,103.8513365,55.6760968,12.5683371,COPENHAGEN,Denmark
M,SIN,SIN,PER,PER,International,23-Feb,27,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
M,SIN,SIN,FRA,FRA,International,23-Feb,28,1.2830173,103.8513365,50.1109221,8.6821267,FRANKFURT,Germany
L,SIN,SIN,MNL,MNL,International,23-Feb,98,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,NRT,TYO,International,23-Feb,28,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,MYY,MYY,International,23-Feb,28,1.2830173,103.8513365,4.399493,113.9913832,MIRI,Malaysia
L,SIN,SIN,TPE,TPE,International,23-Feb,48,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
L,SIN,SIN,MNL,MNL,International,23-Feb,1,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,CGO,CGO,International,23-Feb,4,1.2830173,103.8513365,34.7472499,113.62493,ZHENGZHOU,"China, People’s Republic of"
M,SIN,SIN,HGH,HGH,International,23-Feb,1,1.2830173,103.8513365,30.2741499,120.15515,HANGZHOU,"China, People’s Republic of"
L,SIN,SIN,DAD,DAD,International,23-Feb,28,1.2830173,103.8513365,16.0544068,108.2021667,DA NANG,Vietnam
M,SIN,SIN,CTU,CTU,International,23-Feb,4,1.2830173,103.8513365,30.5722599,104.0665099,CHENGDU,"China, People’s Republic of"
M,SIN,SIN,ICN,SEL,International,23-Feb,2,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,ADL,ADL,International,23-Feb,28,1.2830173,103.8513365,-34.9284989,138.6007456,ADELAIDE,Australia
M,SIN,SIN,MNL,MNL,International,23-Feb,4,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
L,SIN,SIN,BLR,BLR,International,23-Feb,15,1.2830173,103.8513365,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
M,SIN,SIN,HND,TYO,International,23-Feb,56,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
M,SIN,SIN,XMN,XMN,International,23-Feb,1,1.2830173,103.8513365,24.4795099,118.0894799,XIAMEN,"China, People’s Republic of"
M,SIN,SIN,FOC,FOC,International,23-Feb,4,1.2830173,103.8513365,26.0742099,119.29647,FUZHOU,"China, People’s Republic of"
L,SIN,SIN,HKT,HKT,International,23-Feb,64,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
L,SIN,SIN,MDC,MDC,International,23-Feb,12,1.2830173,103.8513365,1.4748305,124.8420794,MANADO,Indonesia
M,SIN,SIN,PVG,SHA,International,23-Feb,2,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,SIN,SIN,BKK,BKK,International,23-Feb,26,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,ICN,SEL,International,23-Feb,21,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,SIN,SIN,CEB,CEB,International,23-Feb,73,1.2830173,103.8513365,10.3156992,123.8854366,CEBU,Philippines
L,SIN,SIN,PVG,SHA,International,23-Feb,15,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
L,SIN,SIN,TRZ,TRZ,International,23-Feb,65,1.2830173,103.8513365,10.7904833,78.7046725,TIRUCHCHIRAPPALLI,India (including Andaman Isl.)
M,SIN,SIN,HYD,HYD,International,23-Feb,16,1.2830173,103.8513365,17.406498,78.4772439,HYDERABAD,India (including Andaman Isl.)
M,SIN,SIN,LHR,LON,International,23-Feb,28,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
L,SIN,SIN,HGH,HGH,International,23-Feb,1,1.2830173,103.8513365,30.2741499,120.15515,HANGZHOU,"China, People’s Republic of"
M,SIN,SIN,COK,COK,International,23-Feb,56,1.2830173,103.8513365,9.9312328,76.2673041,KOCHI,India (including Andaman Isl.)
L,SIN,SIN,HKG,HKG,International,23-Feb,28,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,PEK,BJS,International,23-Feb,2,1.2830173,103.8513365,39.904211,116.407395,BEIJING,"China, People’s Republic of"
M,SIN,SIN,SGN,SGN,International,23-Feb,1,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,SIN,SIN,SGN,SGN,International,23-Feb,3,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,SGN,SGN,International,23-Feb,8,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,DPS,DPS,International,23-Feb,14,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,HKG,HKG,International,23-Feb,28,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,SYD,SYD,International,23-Feb,28,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
L,SIN,SIN,MNL,MNL,International,23-Feb,72,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,REP,REP,International,23-Feb,28,1.2830173,103.8513365,13.3632533,103.856403,SIEM REAP,Cambodia
M,SIN,SIN,CMB,CMB,International,23-Feb,11,1.2830173,103.8513365,6.9270786,79.861243,COLOMBO,Sri Lanka
M,SIN,SIN,BNE,BNE,International,23-Feb,14,1.2830173,103.8513365,-27.4704528,153.0260341,BRISBANE,Australia
M,SIN,SIN,HYD,HYD,International,23-Feb,12,1.2830173,103.8513365,17.406498,78.4772439,HYDERABAD,India (including Andaman Isl.)
M,SIN,SIN,DPS,DPS,International,23-Feb,7,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,BKK,BKK,International,23-Feb,4,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,CJB,CJB,International,23-Feb,28,1.2830173,103.8513365,11.0168445,76.9558321,COIMBATORE,India (including Andaman Isl.)
M,SIN,SIN,SUB,SUB,International,23-Feb,56,1.2830173,103.8513365,-7.2574719,112.7520883,SURABAYA,Indonesia
M,SIN,SIN,HAN,HAN,International,23-Feb,28,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,MNL,MNL,International,23-Feb,36,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
L,SIN,SIN,YIA,YIA,International,23-Feb,25,1.2830173,103.8513365,#N/A,#N/A,#N/A,#N/A
M,SIN,SIN,LHR,LON,International,23-Feb,28,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,YIA,YIA,International,23-Feb,16,1.2830173,103.8513365,#N/A,#N/A,#N/A,#N/A
M,SIN,SIN,BOM,BOM,International,23-Feb,8,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,SIN,SIN,HKG,HKG,International,23-Feb,28,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,BWN,BWN,International,23-Feb,28,1.2830173,103.8513365,4.8923413,114.9419021,BANDAR SERI BEGAWAN,Brunei Darussalam
M,SIN,SIN,FRA,FRA,International,23-Feb,28,1.2830173,103.8513365,50.1109221,8.6821267,FRANKFURT,Germany
M,SIN,SIN,TPE,TPE,International,23-Feb,22,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
L,SIN,SIN,NRT,TYO,International,23-Feb,28,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,CCU,CCU,International,23-Feb,15,1.2830173,103.8513365,22.5743545,88.3628734,KOLKATA,India (including Andaman Isl.)
M,SIN,SIN,DXB,DXB,International,23-Feb,1,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,SIN,SIN,OOL,OOL,International,23-Feb,8,1.2830173,103.8513365,-28.016667,153.4,GOLD COAST,Australia
L,SIN,SIN,KIX,OSA,International,23-Feb,28,1.2830173,103.8513365,34.6937249,135.5022535,OSAKA,Japan
L,SIN,SIN,TAO,TAO,International,23-Feb,1,1.2830173,103.8513365,36.0662299,120.38299,QINGDAO,"China, People’s Republic of"
M,SIN,SIN,TPE,TPE,International,23-Feb,16,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,MAA,MAA,International,23-Feb,28,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
M,SIN,SIN,DPS,DPS,International,23-Feb,112,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
L,SIN,SIN,IPH,IPH,International,23-Feb,90,1.2830173,103.8513365,4.6005126,101.0757837,IPOH,Malaysia
L,SIN,SIN,BKK,BKK,International,23-Feb,106,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,IST,IST,International,23-Feb,16,1.2830173,103.8513365,41.0082376,28.9783589,ISTANBUL,Turkey
M,SIN,SIN,DXB,DXB,International,23-Feb,28,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,RGN,RGN,International,23-Feb,4,1.2830173,103.8513365,16.840939,96.173526,YANGON,Myanmar
L,SIN,SIN,CRK,CRK,International,23-Feb,40,1.2830173,103.8513365,#N/A,#N/A,#N/A,#N/A
M,SIN,SIN,XMN,XMN,International,23-Feb,4,1.2830173,103.8513365,24.4795099,118.0894799,XIAMEN,"China, People’s Republic of"
L,SIN,SIN,BKK,BKK,International,23-Feb,1,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,SBW,SBW,International,23-Feb,16,1.2830173,103.8513365,2.2883267,111.8312675,SIBU,Malaysia
L,SIN,SIN,FOC,FOC,International,23-Feb,2,1.2830173,103.8513365,26.0742099,119.29647,FUZHOU,"China, People’s Republic of"
M,SIN,SIN,PNH,PNH,International,23-Feb,80,1.2830173,103.8513365,11.5563738,104.9282099,PHNOM PENH,Cambodia
M,SIN,SIN,HND,TYO,International,23-Feb,28,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
M,SIN,SIN,CDG,PAR,International,23-Feb,31,1.2830173,103.8513365,48.8809481,2.3553137,PARIS,France
M,SIN,SIN,DVO,DVO,International,23-Feb,28,1.2830173,103.8513365,7.0736114,125.6110248,DAVAO,Philippines
L,SIN,SIN,MAA,MAA,International,23-Feb,14,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
L,SIN,SIN,IXM,IXM,International,23-Feb,12,1.2830173,103.8513365,9.9252007,78.1197754,MADURAI,India (including Andaman Isl.)
M,SIN,SIN,DXB,DXB,International,23-Feb,51,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,SIN,SIN,PKU,PKU,International,23-Feb,8,1.2830173,103.8513365,0.5070677,101.4477793,PEKANBARU,Indonesia
M,SIN,SIN,ZRH,ZRH,International,23-Feb,24,1.2830173,103.8513365,47.3768866,8.541694,ZURICH,Switzerland
M,SIN,SIN,CGK,JKT,International,23-Feb,9,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,AKL,AKL,International,23-Feb,28,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
M,SIN,SIN,ZRH,ZRH,International,23-Feb,28,1.2830173,103.8513365,47.3768866,8.541694,ZURICH,Switzerland
M,SIN,SIN,CGK,JKT,International,23-Feb,84,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,PNH,PNH,International,23-Feb,5,1.2830173,103.8513365,11.5563738,104.9282099,PHNOM PENH,Cambodia
M,SIN,SIN,MAN,MAN,International,23-Feb,16,1.2830173,103.8513365,53.4807593,-2.2426305,MANCHESTER,United Kingdom
M,SIN,SIN,HKG,HKG,International,23-Feb,83,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
L,SIN,SIN,HAN,HAN,International,23-Feb,28,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,DXB,DXB,International,23-Feb,28,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,BOM,BOM,International,23-Feb,28,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
L,SIN,SIN,TPE,TPE,International,23-Feb,24,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,DRW,DRW,International,23-Feb,12,1.2830173,103.8513365,-12.4637333,130.8444446,DARWIN,Australia
M,SIN,SIN,LHR,LON,International,23-Feb,28,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,CDG,PAR,International,23-Feb,2,1.2830173,103.8513365,48.8809481,2.3553137,PARIS,France
L,SIN,SIN,SGN,SGN,International,23-Feb,96,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,LGK,LGK,International,23-Feb,36,1.2830173,103.8513365,6.3661203,99.7798102,LANGKAWI,Malaysia
M,SIN,SIN,AKL,AKL,International,23-Feb,16,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
L,SIN,SIN,HGH,HGH,International,23-Feb,2,1.2830173,103.8513365,30.2741499,120.15515,HANGZHOU,"China, People’s Republic of"
M,SIN,SIN,PVG,SHA,International,23-Feb,1,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,SIN,SIN,TPE,TPE,International,23-Feb,28,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,BAH,BAH,International,23-Feb,12,1.2830173,103.8513365,26.0667,50.5577,BAHRAIN,Bahrain
M,SIN,SIN,PEN,PEN,International,23-Feb,48,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
M,SIN,SIN,SYD,SYD,International,23-Feb,17,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
L,SIN,SIN,PER,PER,International,23-Feb,28,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
M,SIN,SIN,CNS,CNS,International,23-Feb,12,1.2830173,103.8513365,-16.9203476,145.7709529,CAIRNS,Australia
L,SIN,SIN,KUL,KUL,International,23-Feb,2,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,SIN,SIN,KTM,KTM,International,23-Feb,8,1.2830173,103.8513365,27.7172453,85.3239605,KATHMANDU,Nepal
M,SIN,SIN,MEL,MEL,International,23-Feb,16,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
L,SIN,SIN,CAN,CAN,International,23-Feb,4,1.2830173,103.8513365,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
M,SIN,SIN,KUL,KUL,International,23-Feb,141,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
L,SIN,SIN,ICN,SEL,International,23-Feb,27,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,XMN,XMN,International,23-Feb,9,1.2830173,103.8513365,24.4795099,118.0894799,XIAMEN,"China, People’s Republic of"
L,SIN,SIN,HKG,HKG,International,23-Feb,8,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,HAN,HAN,International,23-Feb,5,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,MEL,MEL,International,23-Feb,5,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
L,SIN,SIN,CCU,CCU,International,23-Feb,13,1.2830173,103.8513365,22.5743545,88.3628734,KOLKATA,India (including Andaman Isl.)
L,SIN,SIN,KUL,KUL,International,23-Feb,14,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,SIN,SIN,PVG,SHA,International,23-Feb,8,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,SIN,SIN,MNL,MNL,International,23-Feb,4,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,AMD,AMD,International,23-Feb,20,1.2830173,103.8513365,23.022505,72.5713621,AHMEDABAD,India (including Andaman Isl.)
M,SIN,SIN,MUC,MUC,International,23-Feb,28,1.2830173,103.8513365,48.1351253,11.5819806,MUNICH,Germany
L,SIN,SIN,BKK,BKK,International,23-Feb,8,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,DPS,DPS,International,23-Feb,182,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,BKK,BKK,International,23-Feb,55,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,LHR,LON,International,23-Feb,28,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,DOH,DOH,International,23-Feb,79,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
M,SIN,SIN,HAN,HAN,International,23-Feb,16,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,AUH,AUH,International,23-Feb,28,1.2830173,103.8513365,24.453884,54.3773438,ABU DHABI,United Arab Emirates
L,SIN,SIN,MNL,MNL,International,23-Feb,12,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,HKG,HKG,International,23-Feb,28,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,SEA,SEA,International,23-Feb,12,1.2830173,103.8513365,47.6061389,-122.3328481,SEATTLE,United States of America
M,SIN,SIN,SYD,SYD,International,23-Feb,56,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,PVG,SHA,International,23-Feb,14,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
L,SIN,SIN,CGO,CGO,International,23-Feb,4,1.2830173,103.8513365,34.7472499,113.62493,ZHENGZHOU,"China, People’s Republic of"
M,SIN,SIN,CMB,CMB,International,23-Feb,16,1.2830173,103.8513365,6.9270786,79.861243,COLOMBO,Sri Lanka
M,SIN,SIN,PER,PER,International,23-Feb,1,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
L,SIN,SIN,VTZ,VTZ,International,23-Feb,18,1.2830173,103.8513365,17.6868159,83.2184815,VISHAKHAPATNAM,India (including Andaman Isl.)
M,SIN,SIN,NGO,NGO,International,23-Feb,12,1.2830173,103.8513365,35.1814506,136.9065571,NAGOYA,Japan
L,SIN,SIN,DPS,DPS,International,23-Feb,7,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,AKL,AKL,International,23-Feb,28,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
L,SIN,SIN,PEN,PEN,International,23-Feb,209,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
M,SIN,SIN,POM,POM,International,23-Feb,20,1.2830173,103.8513365,-9.4790043,147.1494164,PORT MORESBY,Papua New Guinea
M,SIN,SIN,PVG,SHA,International,23-Feb,4,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,SIN,SIN,SZX,SZX,International,23-Feb,3,1.2830173,103.8513365,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
M,SIN,SIN,CAN,CAN,International,23-Feb,1,1.2830173,103.8513365,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
L,SIN,SIN,DVO,DVO,International,23-Feb,12,1.2830173,103.8513365,7.0736114,125.6110248,DAVAO,Philippines
M,SIN,SIN,BLR,BLR,International,23-Feb,24,1.2830173,103.8513365,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
M,SIN,SIN,FCO,ROM,International,23-Feb,12,1.2830173,103.8513365,41.8967068,12.4822025,ROME,Italy
L,SIN,SIN,ICN,SEL,International,23-Feb,25,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,BOM,BOM,International,23-Feb,28,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
L,SIN,SIN,DVO,DVO,International,23-Feb,8,1.2830173,103.8513365,7.0736114,125.6110248,DAVAO,Philippines
L,SIN,SIN,DMK,BKK,International,23-Feb,135,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,SYD,SYD,International,23-Feb,1,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
L,SIN,SIN,CNX,CNX,International,23-Feb,2,1.2830173,103.8513365,18.7883439,98.9853008,CHIANG MAI,Thailand
M,SIN,SIN,SGN,SGN,International,23-Feb,19,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
